Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
New Zealand,NZL,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.01,2.18,2.19,2.13,2.17,2.09,2.1,2.01,1.92,1.99,1.87,1.81,1.71,1.72,..
New Zealand,NZL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,312.3475062,185.1323407,268.3649828,172.0926439,172.2945533,211.7111758,216.2192094,192.7527872,235.405177,281.7840921,297.9071135,305.9805251,311.2339264,..,..
New Zealand,NZL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,1904.834436,1782.583898,1645.569051,1172.754735,1244.387916,1483.326709,1359.334912,1245.31691,1364.153051,1766.161381,1552.861479,1863.302994,1895.294175,..,..
New Zealand,NZL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.62612497,75.10352327,77.52394328,77.94263717,77.52899057,77.89038845,78.18418403,76.25229281,76.20472246,75.85376361,76.13310638,75.37766425,75.9693663,76.27111301,..
New Zealand,NZL,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,3.168828934,4.03865881,0.403860316,1.024601238,2.130764149,2.809762628,1.687827129,3.442070952,3.314979848,3.746180658,5.469908873,4.599227001,4.23875332,3.581371728,..
New Zealand,NZL,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,1.08E+11,1.12E+11,1.13E+11,1.14E+11,1.17E+11,1.20E+11,1.22E+11,1.26E+11,1.30E+11,1.35E+11,1.42E+11,1.49E+11,1.55E+11,1.61E+11,..
New Zealand,NZL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1.55E+11,1.61E+11,1.62E+11,1.64E+11,1.67E+11,1.72E+11,1.75E+11,1.81E+11,1.87E+11,1.94E+11,2.04E+11,2.14E+11,2.23E+11,2.31E+11,..
New Zealand,NZL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1.32E+11,1.40E+11,1.47E+11,1.51E+11,1.58E+11,1.66E+11,1.70E+11,1.78E+11,1.85E+11,1.94E+11,2.07E+11,2.20E+11,2.33E+11,2.46E+11,..
New Zealand,NZL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,85467868491,1.03E+11,1.03E+11,94601786495,1.14E+11,1.31E+11,1.38E+11,1.46E+11,1.53E+11,1.35E+11,1.44E+11,1.56E+11,1.61E+11,1.62E+11,..
New Zealand,NZL,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Fish species, threatened",EN.FSH.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,38,..,..
New Zealand,NZL,Fixed broadband subscriptions,IT.NET.BBND,470200,853020,914961,1022335,1092000,1178000,1272000,1316000,1410000,1450900,1530500,1583000,1647000,1647000,..
New Zealand,NZL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,11.23298091,20.1514465,21.38681277,23.6468959,24.98820383,26.65955745,28.46620209,29.12461284,30.87009666,31.44197505,32.84852868,33.66628144,34.72389862,..,..
New Zealand,NZL,Fixed telephone subscriptions,IT.MLT.MAIN,1761645,1746874,1750000,1870000,1880000,1880000,1880000,1850000,1850000,1850000,1760000,1790000,1760000,..,..
New Zealand,NZL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,42.0853353,41.26754115,40.90548379,43.25362561,43.01998461,42.54666215,42.07268863,40.94265483,40.50331832,40.09073943,37.77419829,38.06863158,37.10629118,..,..
New Zealand,NZL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,51.49094862,51.98938551,51.99273271,54.81090498,55.01524774,55.44695974,55.82355752,58.08187753,60.47219813,60.05937778,60.68601905,62.19168339,61.88010468,65.0266698,67.45295573
New Zealand,NZL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,8.096440353,8.57888208,9.355859288,10.67853372,10.6098872,10.53791276,10.64843005,10.64092146,10.77368109,11.36311951,11.44133846,11.52623933,11.32556668,11.52581763,13.38429435
New Zealand,NZL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,82.47,84.86,85.05,85.96,86.18,86.12,90.58,93.08,98.51,100.83,100.66,97.73,100.02,..,..
New Zealand,NZL,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,26.33583244,26.43029645,28.74784171,24.59526989,31.74842766,33.92302275,35.94529364,36.7201728,34.79203134,38.9814571,38.98438969,38.98438969,38.98438969,..,..
New Zealand,NZL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3312502764,-344882071.7,-1752697387,-2020193744,746956268.9,-1498708888,-3937555731,-1344655283,-1829175239,57648272.76,-2639736373,-2173749190,-1918797480,-4473899575,-3403455879
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.611329337,3.160244448,1.946923958,-0.043160566,0.195407936,0.819062219,2.183166076,-0.036415684,1.615174167,-0.041205748,0.99241736,1.011689767,1.231793096,1.382531448,..
New Zealand,NZL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2912645687,4335506076,2591966537,-52385533.24,286306903,1378410924,3846884019,-69519935.42,3251563602,-73372796.42,1875107671,2093698050,2614181850,2943285693,..
New Zealand,NZL,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.35849143,2.908852422,0.630406756,-1.707603002,0.705214655,-0.071481962,-0.051457597,-0.740768209,0.706553899,-0.008830804,-0.40468652,-0.038681279,0.327662617,-0.718965825,0.364780523
New Zealand,NZL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-399857077.8,3990624004,839269149.9,-2072579277,1033263172,-120297963.7,-90671712.69,-1414175218,1422388363,-15724523.66,-764628702.3,-80051140.16,695384370.1,-1530613882,769272205
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,37.40476245,37.40388136,37.40300027,37.40211918,37.40123808,37.40009115,37.39894421,37.39779727,37.39665034,37.3955034,37.39603509,37.41160609,37.42793665,37.46731989,37.57012647
New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,98490.48,98488.16,98485.84,98483.52,98481.2,98478.18,98475.16,98472.14,98469.12,98466.1,98467.5,98508.5,98551.5,98655.2,98925.9
New Zealand,NZL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.489799223,0.485584937,0.541564961,0.623300218,0.600409307,0.548437836,0.550632095,0.539427636,0.477934856,0.616590081,0.73492515,1.045535302,1.043030378,1.038073788,..
New Zealand,NZL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,67.62940924,67.57928702,66.85097419,64.13140864,61.05375011,59.75881495,62.23657981,60.83265377,59.84684405,59.74916854,..,..,..,..,..
New Zealand,NZL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.810282624,4.557862388,7.112296485,5.006982329,4.944491515,5.488427519,4.930273302,3.719990784,3.229308235,1.895097599,1.459449267,1.673969763,1.813975513,1.451889231,0.77087151
New Zealand,NZL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.79925206,14.43088917,17.66949648,14.56040715,15.36102982,17.23203109,17.73625477,16.9301217,15.07755101,10.01274727,8.536238069,9.437284098,12.13047816,11.08047727,8.758348353
New Zealand,NZL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.49E+11,1.54E+11,1.52E+11,1.52E+11,1.54E+11,1.58E+11,1.61E+11,1.65E+11,1.72E+11,1.78E+11,1.85E+11,1.91E+11,1.98E+11,2.01E+11,2.03E+11
New Zealand,NZL,GDP (constant LCU),NY.GDP.MKTP.KN,2.14E+11,2.20E+11,2.18E+11,2.18E+11,2.21E+11,2.26E+11,2.31E+11,2.37E+11,2.46E+11,2.55E+11,2.65E+11,2.74E+11,2.83E+11,2.88E+11,2.91E+11
New Zealand,NZL,GDP (current LCU),NY.GDP.MKTP.CN,1.72E+11,1.87E+11,1.89E+11,1.94E+11,2.03E+11,2.13E+11,2.17E+11,2.33E+11,2.43E+11,2.55E+11,2.71E+11,2.91E+11,3.07E+11,3.23E+11,3.25E+11
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1.12E+11,1.37E+11,1.33E+11,1.21E+11,1.47E+11,1.68E+11,1.76E+11,1.91E+11,2.01E+11,1.78E+11,1.89E+11,2.07E+11,2.12E+11,2.13E+11,2.11E+11
New Zealand,NZL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,80.43303917,84.72746897,86.93731479,89.30758979,92.05369108,94.30891758,94.17506305,98.15579077,98.56140397,100,102.4758383,106.1323583,108.2930614,112.2565777,111.8737185
New Zealand,NZL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,80.43303917,84.72746897,86.93731479,89.30758979,92.05369108,94.30891758,94.17506305,98.15579077,98.56140397,100,102.4758383,106.1323583,108.2930614,112.2565777,111.8737185
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.880937844,3.027510555,-1.115041324,-0.135169931,1.527994135,2.256736921,2.24064087,2.695783859,3.813831016,3.707375818,3.730079893,3.613281553,3.20574788,1.633932613,0.980965093
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35637.60724,36375.78281,35666.1902,35263.67132,35406.67675,35930.70084,36534.93666,37232.66132,38015.92958,38630.72659,39181.69283,39758.26432,40304.36143,40315.47098,39870.19682
New Zealand,NZL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,51103.43784,52161.96316,51144.42509,50567.22307,50772.28929,51523.72673,52390.18579,53390.70552,54513.89262,55395.49616,56185.56798,57012.35707,57795.44668,57811.3775,57172.86549
New Zealand,NZL,GDP per capita (current LCU),NY.GDP.PCAP.CN,41104.04818,44195.51115,44463.58984,45160.36815,46737.76634,48591.46898,49338.49051,52406.0692,53729.65792,55395.49616,57576.63181,60508.55908,62588.45856,64897.07389,63961.41062
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,26654.5932,32479.98174,31252.96256,28209.36233,33676.77412,38387.62708,39973.38076,42976.64959,44572.89875,38630.72659,40080.49411,42992.89527,43306.07,42755.21626,41477.94492
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.634447486,2.071338764,-1.950728096,-1.128572694,0.405531884,1.480014901,1.68167001,1.909746478,2.103712777,1.617208938,1.426238362,1.471532859,1.373543647,0.027564149,-1.10447466
New Zealand,NZL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,37902.75176,38687.84615,37933.15147,37505.04828,37657.1432,38214.47454,38857.11589,39599.1883,40432.24148,41086.1153,41672.10124,42285.3199,42866.12723,42877.94291,42404.3669
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27744.73589,29355.66482,29827.14255,30700.55857,31239.19131,32701.3786,32988.60976,36242.62123,37293.35679,37479.68298,39955.80303,42285.3199,43930.88142,45073.20308,44251.79422
New Zealand,NZL,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,73981.51254,74870.73634,73740.30139,74654.53926,75423.5376,76127.9796,77909.95667,77993.10993,78180.06698,79373.7439,78964.62323,78846.99284,79629.15108,79839.19431,79299.25787
New Zealand,NZL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.364905733,9.541964192,9.291139284,9.207674064,8.912733779,9.148728946,8.916661911,9.08174538,8.880299272,9.271348015,..,..,..,..,..
New Zealand,NZL,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.855091626,7.240276481,7.305697659,7.537138328,7.393725915,7.828867271,7.569997757,8.311944565,8.190893134,8.457533204,..,..,..,..,..
New Zealand,NZL,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,1.59E+11,1.63E+11,1.62E+11,1.61E+11,1.64E+11,1.68E+11,1.71E+11,1.76E+11,1.83E+11,1.89E+11,1.96E+11,2.04E+11,2.10E+11,2.14E+11,2.16E+11
New Zealand,NZL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.16E+11,1.24E+11,1.27E+11,1.32E+11,1.36E+11,1.43E+11,1.45E+11,1.61E+11,1.68E+11,1.73E+11,1.88E+11,2.04E+11,2.15E+11,2.24E+11,2.25E+11
New Zealand,NZL,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.72E+11,1.87E+11,1.89E+11,1.94E+11,2.03E+11,2.13E+11,2.17E+11,2.33E+11,2.43E+11,2.55E+11,2.71E+11,2.91E+11,3.07E+11,3.23E+11,3.25E+11
New Zealand,NZL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.3612009,18.42848189,19.78712396,19.77952416,19.70129142,19.58173923,19.38166988,18.74197248,18.77323114,18.49651445,18.13633383,17.88446221,18.11059562,18.74748563,..
New Zealand,NZL,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,3.958154871,4.810899014,4.0749745,-0.409421796,1.974864197,1.806491951,-0.157894934,2.055877985,3.426309328,2.340125975,2.221550319,3.412218049,3.67113656,6.066581257,..
New Zealand,NZL,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,27076892554,28379534511,29535993305,29415066511,29995974128,30537848986,30489631270,31116460887,32182607089,32935720637,33667404243,34816209488,36094360083,38284053767,..
New Zealand,NZL,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,38827587000,40695543000,42353876000,42180470000,43013477000,43790512000,43721369000,44620227000,46149054000,47229000000,48278216000,49925574000,51758410000,54898376000,..
New Zealand,NZL,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,31582000000,34401000000,37478000000,38433000000,40061000000,41714000000,42153000000,43630000000,45557000000,47229000000,49226000000,52091000000,55549000000,60581000000,..
New Zealand,NZL,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,20479865119,25281840229,26342869192,24007120994,28865847770,32954374700,34151793090,35779657778,37793048143,32935720637,34267416161,37012001966,38435343162,39911718686,..
New Zealand,NZL,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-23.72806292,-21.45999987,-29.36013612,-26.68274779,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GNI (constant 2015 US$),NY.GNP.MKTP.KD,1.40E+11,1.43E+11,1.41E+11,1.46E+11,1.47E+11,1.50E+11,1.54E+11,1.59E+11,1.65E+11,1.72E+11,1.79E+11,1.84E+11,1.90E+11,1.96E+11,..
New Zealand,NZL,GNI (constant LCU),NY.GNP.MKTP.KN,2.00E+11,2.05E+11,2.03E+11,2.09E+11,2.10E+11,2.16E+11,2.22E+11,2.28E+11,2.36E+11,2.47E+11,2.56E+11,2.64E+11,2.73E+11,2.80E+11,..
New Zealand,NZL,GNI (current LCU),NY.GNP.MKTP.CN,1.60E+11,1.73E+11,1.76E+11,1.86E+11,1.93E+11,2.03E+11,2.08E+11,2.24E+11,2.33E+11,2.47E+11,2.63E+11,2.80E+11,2.96E+11,3.15E+11,3.15E+11
New Zealand,NZL,GNI (current US$),NY.GNP.MKTP.CD,1.04E+11,1.27E+11,1.23E+11,1.16E+11,1.39E+11,1.61E+11,1.69E+11,1.83E+11,1.93E+11,1.72E+11,1.83E+11,1.99E+11,2.05E+11,2.08E+11,2.04E+11
New Zealand,NZL,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.668940982,2.36142126,-1.164458403,3.095095917,0.557372286,2.677276033,2.675602155,2.819484634,3.727492131,4.483895808,3.805417366,2.963801627,3.3935976,2.764868615,..
New Zealand,NZL,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,33389.47541,33860.74491,33183.62227,33870.3773,33682.61379,34321.69412,35047.34166,35759.67904,36481.59406,37349.15503,37909.35598,38226.08033,38821.66502,39264.47472,..
New Zealand,NZL,GNI per capita (constant LCU),NY.GNP.PCAP.KN,47879.69958,48555.48863,47584.51115,48569.30124,48300.05291,49216.47864,50257.03965,51278.5142,52313.72287,53557.78431,54361.09891,54815.27397,55669.32799,56304.30639,..
New Zealand,NZL,GNI per capita (current LCU),NY.GNP.PCAP.CN,38344.04005,41043.13225,41237.348,43309.24395,44414.55168,46388.90032,47284.87875,50340.44754,51565.44891,53557.75459,55723.08564,58240.69657,60351.67735,63275.13807,61867.51913
New Zealand,NZL,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1.425019147,1.411431272,-1.999727546,2.06956017,-0.554359069,1.89735968,2.114253272,2.032500443,2.018796146,2.378078582,1.499902592,0.835478072,1.558058484,1.140625215,..
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26400,28150,28630,29690,29680,32230,36700,39930,41680,40650,39440,38910,41680,42870,41330
New Zealand,NZL,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,35550.78524,36052.56014,35331.60716,36062.81603,35862.89854,36543.34672,37315.96562,38074.41279,38843.05756,39766.776,40363.2389,40700.46491,41334.60196,41806.07485,..
New Zealand,NZL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25880,27260,27660,29440,29690,31220,31620,34810,35790,36240,38670,40700,42360,43950,42800
New Zealand,NZL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.10E+11,1.19E+11,1.22E+11,1.28E+11,1.29E+11,1.41E+11,1.62E+11,1.77E+11,1.88E+11,1.87E+11,1.86E+11,1.87E+11,2.04E+11,2.13E+11,2.10E+11
New Zealand,NZL,"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,1.49E+11,1.52E+11,1.51E+11,1.55E+11,1.56E+11,1.60E+11,1.64E+11,1.69E+11,1.75E+11,1.83E+11,1.90E+11,1.96E+11,2.03E+11,2.08E+11,..
New Zealand,NZL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.08E+11,1.15E+11,1.18E+11,1.27E+11,1.29E+11,1.37E+11,1.39E+11,1.55E+11,1.62E+11,1.67E+11,1.82E+11,1.96E+11,2.08E+11,2.19E+11,2.18E+11
New Zealand,NZL,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1.60E+11,1.73E+11,1.76E+11,1.86E+11,1.93E+11,2.03E+11,2.08E+11,2.24E+11,2.33E+11,2.47E+11,2.63E+11,2.80E+11,2.96E+11,3.15E+11,3.15E+11
